player_name,team_id,season,beta_unavailable,se_unavailable,n_matches,n_unavail,n_avail,xpts_per_match_present,xpts_season_total,gbp_per_point,value_gbp_per_match,value_gbp_season_total
Calvin Ramsay,Liverpool,2023,-0.06681954326536244,0.5990706838688153,36,17,19,0.06681954326536244,2.4055035575530477,2692249.527410207,179894.88377793788,6476215.816005764
Cameron Archer,Aston Villa,2023,0.237695109406229,0.49017241734842476,38,11,27,-0.237695109406229,-9.032414157436703,2692249.527410207,-639934.5459666374,-24317512.746732224
Cameron Archer,Sheffield United,2023,0.0976680179360967,0.2568905739359888,38,12,26,-0.0976680179360967,-3.7113846815716744,2692249.527410207,-262946.67513154796,-9991973.654998822
Cameron Archer,Southampton,2024,0.08385546768266222,0.4595459058092654,38,15,23,-0.08385546768266222,-3.1865077719411645,2706399.23591213,-226946.37366341136,-8623962.199209632
Caoimhín Kelleher,Liverpool,2021,0.1116458399734217,0.22816795568248663,38,2,36,-0.1116458399734217,-4.242541918990025,2494866.920152091,-278541.5129222838,-10584577.491046784
Caoimhín Kelleher,Liverpool,2022,0.10363502924336399,0.31923075286932623,36,7,29,-0.10363502924336399,-3.7308610527611035,2490503.323836657,-258103.38479650716,-9291721.852674259
Caoimhín Kelleher,Liverpool,2023,-0.23375490547678635,0.5381057105710346,32,4,28,0.23375490547678635,7.480156975257163,2692249.527410207,629326.5337996957,20138449.08159026
Carl Rushworth,Brighton,2024,-0.05932122912157864,0.3286874861922862,38,14,24,0.05932122912157864,2.2542067066199882,2706399.23591213,160546.92916800885,6100783.308384336
Carlos Baleba,Brighton,2024,-2.7706610328637193e-05,0.6498919649718478,38,15,23,2.7706610328637193e-05,0.0010528511924882133,2706399.23591213,74.98514902313883,2849.4356628792757
Carlos Vinícius,Fulham,2024,0.008973473524854142,0.35435605597690095,35,4,31,-0.008973473524854142,-0.314071573369895,2706399.23591213,-24285.80189114298,-850003.0661900043
Carlton Morris,Norwich,2019,-0.23631973569393036,0.4655351072211396,38,14,24,0.23631973569393036,8.980149956369354,2498950.381679389,590551.2937107197,22440949.16100735
Carney Chukwuemeka,Aston Villa,2021,0.23820439800982185,0.46874166582884935,38,19,19,-0.23820439800982185,-9.05176712437323,2494866.920152091,-594288.272829447,-22582954.367518988
Carney Chukwuemeka,Chelsea,2022,0.23900155341800644,0.2341881393490104,38,18,20,-0.23900155341800644,-9.082059029884245,2490503.323836657,-595234.1631896694,-22618898.20120744
Carney Chukwuemeka,Chelsea,2023,0.023624961734477368,0.47703507205098794,32,30,2,-0.023624961734477368,-0.7559987755032758,2692249.527410207,-63604.292064730915,-2035337.3460713893
Carney Chukwuemeka,Chelsea,2024,0.6862104890856171,0.418300001853968,26,17,9,-0.6862104890856171,-17.841472716226043,2706399.23591213,-1857159.5433362033,-48286148.12674128
Casemiro,Man United,2022,0.005100719664278386,0.3575878457992234,38,13,25,-0.005100719664278386,-0.19382734724257866,2490503.323836657,-12703.359277844318,-482727.6525580841
Casemiro,Man United,2023,-0.1307944770845541,0.20936724987856853,35,20,15,0.1307944770845541,4.577806697959394,2692249.527410207,352131.3691187559,12324597.919156458
Cengiz Ünder,Leicester,2020,0.22012344999608002,0.27224436786938816,38,3,35,-0.22012344999608002,-8.36469109985104,2397918.6376537364,-527838.1233302406,-20057848.68654914
Cenk Tosun,Crystal Palace,2019,0.011642602595958035,0.20590791602957267,38,10,28,-0.011642602595958035,-0.4424188986464053,2498950.381679389,-29094.286200910778,-1105582.8756346095
Cenk Tosun,Everton,2019,-0.02477369224928452,0.21447375610414565,38,14,24,0.02477369224928452,0.9414003054728117,2498950.381679389,61908.22770195728,2352512.6526743765
Cenk Tosun,Everton,2020,0.30865156712841346,0.9096590646298216,32,22,10,-0.30865156712841346,-9.87685014810923,2397918.6376537364,-740121.345358256,-23683883.051464193
Charlie Cresswell,Leeds,2021,-0.08211957552514432,0.23917997312872172,38,6,32,0.08211957552514432,3.120543869955484,2494866.920152091,204877.41247461384,7785341.674035326
Charlie Cresswell,Leeds,2022,0.17861929452353678,0.30341042161242143,36,4,32,-0.17861929452353678,-6.430294602847324,2490503.323836657,-444851.9467122272,-16014670.081640178
Charlie Daniels,Bournemouth,2019,-0.177005395950836,0.8682022701254475,38,31,7,0.177005395950836,6.726205046131768,2498950.381679389,442327.701770653,16808452.667284817
Charlie Patiño,Arsenal,2021,-0.20371699219782072,0.5788807359671977,38,2,36,0.20371699219782072,7.741245703517187,2494866.920152091,508246.78490722453,19313377.826474532
Charlie Taylor,Burnley,2019,-0.21560808444940582,0.37583939391621957,38,21,17,0.21560808444940582,8.193107209077422,2498950.381679389,538793.9049280046,20474168.387264177
Charlie Taylor,Burnley,2020,-0.1004994870585327,0.20213275641498218,36,6,30,0.1004994870585327,3.6179815341071775,2397918.6376537364,240989.59309229607,8675625.351322658
Charlie Taylor,Southampton,2024,0.10086092919656736,0.19663677524633905,38,20,18,-0.10086092919656736,-3.8327153094695596,2706399.23591213,-272969.94171097735,-10372857.78501714
Charly Musonda Jr.,Chelsea,2021,-0.177200307963012,0.20248860211443775,31,5,26,0.177200307963012,5.493209546853372,2494866.920152091,442091.1865776818,13704826.783908134
Cheikhou Kouyaté,Nott'm Forest,2022,-0.031933718989281504,0.20599443795379183,38,9,29,0.031933718989281504,1.2134813215926972,2490503.323836657,79531.03328527136,3022179.264840312
Chiedozie Ogbene,Ipswich,2024,-0.37466970468930194,0.23600039231080341,38,18,20,0.37466970468930194,14.237448778193475,2706399.23591213,1014005.8024905502,38532220.49464091
Chiedozie Ogbene,Luton,2023,-0.08028456925768876,0.2703088145911088,38,9,29,0.08028456925768876,3.050813631792173,2692249.527410207,216146.09364234458,8213551.558409095
Chris Basham,Sheffield United,2020,-0.008786943920579826,0.30121540833899957,38,11,27,0.008786943920579826,0.3339038689820334,2397918.6376537364,21070.376595176556,800674.3106167092
Chris Basham,Sheffield United,2023,-0.03253842782331706,0.3549081141018717,32,19,13,0.03253842782331706,1.041229690346146,2692249.527410207,87601.56692999648,2803250.1417598873
Chris Mepham,Bournemouth,2019,0.024515570324857808,0.1914083481490259,38,17,21,-0.024515570324857808,-0.9315916723445967,2498950.381679389,-61263.19382039132,-2328001.3651748705
Chris Mepham,Bournemouth,2022,-0.018746691468703724,0.48067052011954114,34,4,30,0.018746691468703724,0.6373875099359266,2490503.323836657,46688.69741374693,1587415.7120673957
Chris Mepham,Bournemouth,2023,0.027731049606201985,0.2891245230607125,27,7,20,-0.027731049606201985,-0.7487383393674536,2692249.527410207,-74658.90519688629,-2015790.44031593
Chris Richards,Crystal Palace,2022,0.0348405972549852,0.2461077768688873,38,12,26,-0.0348405972549852,-1.3239426956894376,2490503.323836657,-86770.62326799496,-3297283.684183808
Chris Richards,Crystal Palace,2023,-0.2359626100180548,0.32818692282998346,35,11,24,0.2359626100180548,8.258691350631917,2692249.527410207,635270.225307587,22234457.88576554
Chris Richards,Crystal Palace,2024,0.08724059964045017,0.5952327741711295,31,14,17,-0.08724059964045017,-2.704458588853955,2706399.23591213,-236107.89220743038,-7319344.658430343
Chris Wood,Burnley,2019,-0.34356054062425717,0.25094774920949336,38,13,25,0.34356054062425717,13.055300543721772,2498950.381679389,858540.7441229648,32624548.27667266
Chris Wood,Burnley,2020,-0.10730063097876441,0.33386632342226547,36,10,26,0.10730063097876441,3.862822715235519,2397918.6376537364,257298.18285598507,9262734.582815463
Chris Wood,Newcastle,2022,0.03238775904775762,0.3397652832340102,38,2,36,-0.03238775904775762,-1.2307348438147896,2490503.323836657,-80661.82156006111,-3065149.2192823226
Chris Wood,Nott'm Forest,2022,0.022699323832724216,0.2335143712594386,38,5,33,-0.022699323832724216,-0.8625743056435202,2490503.323836657,-56532.74145424431,-2148244.1752612838
Chris Wood,Nott'm Forest,2023,0.3511095786374449,0.2904692014963562,35,10,25,-0.3511095786374449,-12.288835252310571,2692249.527410207,-945274.597155858,-33084610.900455024
Chris Wood,Nott'm Forest,2024,0.13758867056839008,0.5730288714231879,30,6,24,-0.13758867056839008,-4.127660117051702,2706399.23591213,-372369.87289645674,-11171096.186893702
Christian Atsu,Newcastle,2019,-0.010546081637933934,0.2606302666997085,38,19,19,0.010546081637933934,0.40075110224148947,2498950.381679389,26354.134734337,1001457.119904806
Christian Benteke,Crystal Palace,2019,0.007843549656849665,0.3008924271697418,38,23,15,-0.007843549656849665,-0.29805488696028726,2498950.381679389,-19600.641408705713,-744824.373530817
Christian Benteke,Crystal Palace,2020,0.11810885376451866,0.22769666813937028,36,6,30,-0.11810885376451866,-4.251918735522672,2397918.6376537364,-283215.42171385896,-10195755.181698924
Christian Eriksen,Brentford,2021,0.05124141998443009,0.254085835457852,38,26,12,-0.05124141998443009,-1.9471739594083435,2494866.920152091,-127840.5236607749,-4857939.899109446
Christian Eriksen,Man United,2022,0.5200811508332417,0.4383140869158813,38,18,20,-0.5200811508332417,-19.763083731663183,2490503.323836657,-1295263.8348149823,-49220025.72296932
Christian Eriksen,Man United,2023,0.0014373854861061686,0.34793952747529217,35,6,29,-0.0014373854861061686,-0.0503084920137159,2692249.527410207,-3869.800395675623,-135443.0138486468
Christian Fuchs,Leicester,2020,-0.10567581700615969,0.2848356192111821,38,11,27,0.10567581700615969,4.015681046234068,2397918.6376537364,253402.011148356,9629276.423637528
Christian Nørgaard,Brentford,2023,-0.23584292491678466,0.42902100971157764,38,15,23,0.23584292491678466,8.962031146837816,2692249.527410207,634948.0031502544,24128024.119709663
Christian Nørgaard,Brentford,2024,-0.06811846711666049,0.6254456288037005,34,12,22,0.06811846711666049,2.316027881966457,2706399.23591213,184355.7673560355,6268096.090105208
Christian Walton,Ipswich,2024,0.10483119417905847,0.36089651783642585,38,15,23,-0.10483119417905847,-3.9835853788042215,2706399.23591213,-283715.06382596,-10781172.42538648
Christoph Zimmermann,Norwich,2019,-0.06952232742522102,0.40222187445418645,38,17,21,0.06952232742522102,2.6418484421583988,2498950.381679389,173732.84665449554,6601848.172870831
Christopher Nkunku,Chelsea,2023,-0.30499643749028327,0.20497828532831694,38,28,10,0.30499643749028327,11.589864624630764,2692249.527410207,821126.5146950118,31202807.558410447
Christopher Nkunku,Chelsea,2024,0.81542580797754,0.47945843170399877,29,4,25,-0.81542580797754,-23.64734843134866,2706399.23591213,-2206867.783653446,-63999165.72594993
Ciaran Clark,Newcastle,2019,0.04537400930120352,0.6154421923671575,38,31,7,-0.04537400930120352,-1.7242123534457339,2498950.381679389,-113387.39786156669,-4308721.118739534
Ciaran Clark,Newcastle,2020,-0.06069703842026475,0.23954338423017615,34,12,22,0.06069703842026475,2.0636993062890014,2397918.6376537364,145546.55967833774,4948583.029063483
Claudio Bravo,Man City,2019,-0.06394277598579534,0.2605741535311988,38,15,23,0.06394277598579534,2.429825487460223,2498950.381679389,159789.82445534295,6072013.329303032
Claudio Echeverri,Man City,2024,0.3207934248705538,0.3897491200490938,38,12,26,-0.3207934248705538,-12.190150145081043,2706399.23591213,-868195.0799553022,-32991413.03830148
Clément Lenglet,Tottenham,2022,-0.1558933001693451,0.27895023328787943,38,7,31,0.1558933001693451,5.923945406435114,2490503.323836657,388252.7822356197,14753605.724953549
Cody Gakpo,Liverpool,2024,-0.298445002281134,0.6339688161110454,33,7,26,0.298445002281134,9.848685075277423,2706399.23591213,807711.326135455,26654473.762470018
Cole Palmer,Chelsea,2023,0.4139469396691801,0.24955888821206626,38,12,26,-0.4139469396691801,-15.729983707428845,2692249.527410207,-1114448.4526972515,-42349041.20249556
Cole Palmer,Man City,2020,0.042424136204084306,0.3158459416113818,38,20,18,-0.042424136204084306,-1.6121171757552037,2397918.6376537364,-101729.6268901344,-3865725.821825107
Cole Palmer,Man City,2022,0.12914236912794474,0.27596252042322666,36,13,23,-0.12914236912794474,-4.649125288606011,2490503.323836657,-321629.4995612869,-11578661.984206328
Cole Palmer,Man City,2023,-0.23370370017618775,0.4029599108929003,29,8,21,0.23370370017618775,6.777407305109445,2692249.527410207,629188.6763533581,18246471.614247385
Connor Ronan,Wolves,2019,-0.034150084642877276,0.4594586577984553,38,16,22,0.034150084642877276,1.2977032164293365,2498950.381679389,85339.36705270162,3242895.9480026616
Connor Wickham,Crystal Palace,2020,0.006004901495481607,0.21782117837730283,36,8,28,-0.006004901495481607,-0.21617645383733786,2397918.6376537364,-14399.26521329014,-518373.547678445
Conor Bradley,Liverpool,2023,0.0490205635569503,0.17981332273324147,38,22,16,-0.0490205635569503,-1.8627814151641116,2692249.527410207,-131975.58906958145,-5015072.384644096
Conor Bradley,Liverpool,2024,0.014710470341194647,0.2306618599679223,33,12,21,-0.014710470341194647,-0.48544552125942336,2706399.23591213,-39812.405691317246,-1313809.3878134692
Conor Chaplin,Ipswich,2024,0.12077559989323272,0.25133245343131366,38,10,28,-0.12077559989323272,-4.589472795942843,2706399.23591213,-326866.9912678742,-12420945.668179218
Conor Coady,Wolves,2020,0.12741213984492333,0.28236891836608974,38,9,29,-0.12741213984492333,-4.841661314107086,2397918.6376537364,-305523.9447974859,-11609909.902304463
Conor Hourihane,Aston Villa,2020,0.041867474918160036,0.23480496526325242,38,7,31,-0.041867474918160036,-1.5909640468900814,2397918.6376537364,-100394.79841775629,-3815002.3398747393
Craig Cathcart,Watford,2019,0.07496459946963421,0.2141855127491101,38,14,24,-0.07496459946963421,-2.8486547798461,2498950.381679389,-187332.81445708495,-7118646.9493692275
Craig Dawson,Watford,2019,-0.20559513946864777,0.308375943740703,38,3,35,0.20559513946864777,7.812615299808615,2498950.381679389,513772.0522466046,19523337.985370975
Craig Dawson,West Ham,2021,0.27873256467193147,0.24925158248299947,38,11,27,-0.27873256467193147,-10.591837457533396,2494866.920152091,-695400.6551691552,-26425224.896427896
Craig Dawson,Wolves,2023,0.1991494899207261,0.33817504504445833,38,11,27,-0.1991494899207261,-7.567680616987592,2692249.527410207,-536160.1201230586,-20374084.564676225
Craig Dawson,Wolves,2024,-0.05695785589888813,0.2704621843679972,35,10,25,0.05695785589888813,1.9935249564610846,2706399.23591213,154150.69768394405,5395274.418938042
Cristian Romero,Tottenham,2021,0.1497693817645907,0.2088600091489678,38,31,7,-0.1497693817645907,-5.691236507054446,2494866.920152091,-373654.67621610715,-14198877.69621207
Cristian Romero,Tottenham,2022,-0.17168920702674817,0.2275229215839539,33,6,27,0.17168920702674817,5.66574383188269,2490503.323836657,427592.5407669963,14110553.845310878
Cristian Romero,Tottenham,2023,-0.3007060683615741,0.21763856161253706,30,15,15,0.3007060683615741,9.021182050847223,2692249.527410207,809575.7704358292,24287273.113074876
Cristian Romero,Tottenham,2024,-0.16091649141543424,0.619058311316365,27,19,8,0.16091649141543424,4.344745268216724,2706399.23591213,435504.2694123921,11758615.274134586
Cristiano Ronaldo,Man United,2021,0.10638425118875533,0.2706734750323472,38,13,25,-0.10638425118875533,-4.042601545172703,2494866.920152091,-265414.54911597644,-10085752.866407106
Cristiano Ronaldo,Man United,2022,-0.2746016382936148,0.4695512158598532,33,7,26,0.2746016382936148,9.061854063689287,2490503.323836657,683896.2929012391,22568577.66574089
Crysencio Summerville,Leeds,2021,0.05834882747531578,0.2716135246124039,38,6,32,-0.05834882747531578,-2.2172554440619994,2494866.920152091,-145572.5594978268,-5531757.260917417
Crysencio Summerville,Leeds,2022,0.34573948055118847,0.09789865473028969,36,2,34,-0.34573948055118847,-12.446621299842786,2490503.323836657,-861065.3254942942,-30998351.717794593
Curtis Jones,Liverpool,2020,-0.06426558568693458,0.16803508324019814,38,21,17,0.06426558568693458,2.442092256103514,2397918.6376537364,154103.64567843362,5855938.535780478
Curtis Jones,Liverpool,2022,0.19545990611477776,0.42857363669607823,32,24,8,-0.19545990611477776,-6.254716995672888,2490503.323836657,-486793.545855655,-15577393.46738096
Curtis Jones,Liverpool,2023,0.9582731087647396,0.42642512223781526,28,12,16,-0.9582731087647396,-26.83164704541271,2692249.527410207,-2579910.32420178,-72237489.07764983
Curtis Jones,Liverpool,2024,0.41673179762015244,0.5455878472491356,23,19,4,-0.41673179762015244,-9.584831345263506,2706399.23591213,-1127842.618659469,-25940380.22916779
Cédric Soares,Arsenal,2019,-0.3874947265087169,0.206679247631176,38,11,27,0.3874947265087169,14.724799607331242,2498950.381679389,968330.0947077087,36796543.59889293
Cédric Soares,Arsenal,2020,0.13431197164672604,0.3892480758842153,34,3,31,-0.13431197164672604,-4.566607035988685,2397918.6376537364,-322069.18007170456,-10950352.122437956
Cédric Soares,Southampton,2019,-0.2226184237501416,0.4417564001723584,38,9,29,0.2226184237501416,8.45950010250538,2498950.381679389,556312.3949992803,21139871.00997265
Dale Stephens,Brighton,2019,0.06942471997153002,0.7502350753412096,38,2,36,-0.06942471997153002,-2.6381393589181408,2498950.381679389,-173488.93047083967,-6592579.357891907
Dale Stephens,Brighton,2020,-0.15622740059354143,0.21988441510376297,36,5,31,0.15622740059354143,5.624186421367491,2397918.6376537364,374620.5955954494,13486341.441436177
Dale Stephens,Burnley,2020,0.08425777859769748,0.11141154135490279,38,6,32,-0.08425777859769748,-3.201795586712504,2397918.6376537364,-202043.2976667209,-7677645.311335393
Dan Burn,Brighton,2019,0.41183204679640073,0.18743442896381418,38,14,24,-0.41183204679640073,-15.649617778263227,2498950.381679389,-1029147.8505296697,-39107618.32012744
Dan Burn,Brighton,2021,0.3438716244093833,0.597856331154979,29,5,24,-0.3438716244093833,-9.972277107872115,2494866.920152091,-857913.9405179346,-24879504.275020104
Dan Burn,Newcastle,2021,0.015966789620178973,0.24047652763567695,38,11,27,-0.015966789620178973,-0.606738005566801,2494866.920152091,-39835.01524441229,-1513730.579287667
Dan Burn,Newcastle,2022,0.2686653325660191,0.18315786207572793,33,9,24,-0.2686653325660191,-8.86595597467863,2490503.323836657,-669111.9037553514,-22080692.8239266
Dan Burn,Newcastle,2023,0.12629719164657432,0.5695410351477603,29,8,21,-0.12629719164657432,-3.6626185577506556,2692249.527410207,-340023.55452372605,-9860683.081188057
Dan Gosling,Bournemouth,2019,0.34749302830498824,0.46893511020693873,38,14,24,-0.34749302830498824,-13.204735075589554,2498950.381679389,-868367.8357136771,-32997977.757119734
Dan Nlundulu,Southampton,2021,0.401471662226328,0.5069721199485926,38,16,22,-0.401471662226328,-15.255923164600464,2494866.920152091,-1001618.3694669396,-38061498.0397437
Dan Potts,Luton,2023,-0.08893634356137921,0.246927089723237,38,32,6,0.08893634356137921,3.3795810553324097,2692249.527410207,239438.82892271498,9098675.499063168
Dane Scarlett,Tottenham,2024,-0.10644359353659089,0.4261560937331554,38,11,27,0.10644359353659089,4.044856554390454,2706399.23591213,288078.86021517095,10946996.688176496
Dango Ouattara,Bournemouth,2022,0.420938877932566,0.13317241470403965,38,4,34,-0.420938877932566,-15.995677361437508,2490503.323836657,-1048349.6746231286,-39837287.63567889
Dango Ouattara,Bournemouth,2023,-0.12215135589710019,0.39361558689013215,35,23,12,0.12215135589710019,4.275297456398507,2692249.527410207,328861.93018648395,11510167.556526938
Dango Ouattara,Bournemouth,2024,-0.2002369305949529,0.4075868520275731,31,12,19,0.2002369305949529,6.20734484844354,2706399.23591213,541921.0759635707,16799553.354870696
Dani Ceballos,Arsenal,2019,0.0029229683633837378,0.3523557421840942,38,20,18,-0.0029229683633837378,-0.11107279780858204,2498950.381679389,-7304.352907314571,-277565.4104779537
Dani Ceballos,Arsenal,2020,-0.27901629831911645,0.10920679519312962,34,2,32,0.27901629831911645,9.48655414284996,2397918.6376537364,669058.3819485642,22747984.986251183
Daniel Adshead,Norwich,2021,0.04538874945219652,0.1253124575330433,38,17,21,-0.04538874945219652,-1.7247724791834678,2494866.920152091,-113238.88955535644,-4303077.803103545
Daniel Amartey,Leicester,2019,0.04277593072749332,0.18984522386195865,38,21,17,-0.04277593072749332,-1.625485367644746,2498950.381679389,-106894.92841816055,-4062007.2798901005
Daniel Amartey,Leicester,2020,0.06918456765449293,0.27595852669091747,34,11,23,-0.06918456765449293,-2.3522753002527597,2397918.6376537364,-165898.96421672445,-5640564.783368631
Daniel Barden,Norwich,2021,0.014497302544717997,0.14166091040579004,38,21,17,-0.014497302544717997,-0.5508974966992839,2494866.920152091,-36168.840550253655,-1374415.940909639
Daniel Gore,Man United,2023,-0.04590015923866786,0.4330388642903952,38,4,34,0.04590015923866786,1.7442060510693786,2692249.527410207,123574.68201835679,4695837.916697558
Daniel Gore,Man United,2024,-0.5284532569297578,0.5436138439986247,35,12,23,0.5284532569297578,18.495863992541523,2706399.23591213,1430205.490769973,50057192.17694906
Daniel James,Man United,2019,-0.10120075503913206,0.4852229813076256,38,8,30,0.10120075503913206,3.8456286914870184,2498950.381679389,252895.66543128144,9610035.286388695
Daniel James,Man United,2020,0.2520995312265826,0.21267056465909684,36,4,32,-0.2520995312265826,-9.075583124156973,2397918.6376537364,-604514.1644719924,-21762509.92099173
Daniel Podence,Wolves,2019,-0.05809207209981265,0.316010654354715,38,17,21,0.05809207209981265,2.207498739792881,2498950.381679389,145169.20574637342,5516429.81836219
Daniel Podence,Wolves,2020,0.25665947215200335,0.28961347423257006,35,21,14,-0.25665947215200335,-8.983081525320117,2397918.6376537364,-615448.5318036589,-21540698.613128062
Daniel Podence,Wolves,2021,0.4471749927356105,0.3615222927264094,30,8,22,-0.4471749927356105,-13.415249782068315,2494866.920152091,-1115642.0968953262,-33469262.906859785
Daniel Podence,Wolves,2022,-0.0876117146640567,0.45072560604049067,26,14,12,0.0876117146640567,2.2779045812654743,2490503.323836657,218197.26657786203,5673128.931024413
Danilo,Nott'm Forest,2022,0.044250028756982446,0.3137261292695343,38,13,25,-0.044250028756982446,-1.6815010927653329,2490503.323836657,-110204.84369913244,-4187784.060567033
Danny Drinkwater,Aston Villa,2019,0.07407370475835448,0.3266725732729727,38,14,24,-0.07407370475835448,-2.81480078081747,2498950.381679389,-185106.5127782963,-7034047.48557526
Danny Drinkwater,Burnley,2019,0.1142279256502891,0.40796636778189727,38,15,23,-0.1142279256502891,-4.340661174710986,2498950.381679389,-285449.9184022348,-10847096.899284923
Danny Drinkwater,Chelsea,2021,0.13885685244752222,0.34400313862996185,38,20,18,-0.13885685244752222,-5.276560393005845,2494866.920152091,-346429.3678077631,-13164315.976695
Danny Ings,Southampton,2019,0.43152121198180965,0.31938075084538975,38,8,30,-0.43152121198180965,-16.397806055308767,2498950.381679389,-1078350.097384696,-40977303.70061844
Danny Ings,Southampton,2020,-0.28893173055792865,0.17875691482212008,34,17,17,0.28893173055792865,9.823678838969574,2397918.6376537364,692834.7817144047,23556382.57828976
Danny Welbeck,Brighton,2020,-0.0225017558319911,0.16764919470289105,38,20,18,0.0225017558319911,0.8550667216156618,2397918.6376537364,53957.37968946512,2050380.4281996745
Danny Welbeck,Brighton,2021,0.09871573782013165,0.18977486796965243,35,15,20,-0.09871573782013165,-3.455050823704608,2494866.920152091,-246282.62878585316,-8619892.00750486
Danny Welbeck,Brighton,2022,-0.0480945715129821,0.44261383793666964,29,10,19,0.0480945715129821,1.3947425738764807,2490503.323836657,119779.69021158172,3473611.0161358695
Danny Welbeck,Brighton,2023,-0.5079712179852636,0.3352494699754338,27,7,20,0.5079712179852636,13.715222885602117,2692249.527410207,1367585.271558813,36924802.33208795
Danny Welbeck,Brighton,2024,-0.25850863241655264,0.5806079471878157,31,23,8,0.25850863241655264,8.013767604913133,2706399.23591213,699627.5652488478,21688454.522714283
Danny Welbeck,Watford,2019,-0.053389277316301435,0.21822166624345288,38,15,23,0.053389277316301435,2.0287925380194545,2498950.381679389,133417.15492715823,5069851.887232012
Dara Costelloe,Burnley,2021,0.020533254279346935,0.4445893322979571,38,18,20,-0.020533254279346935,-0.7802636626151835,2494866.920152091,-51227.73686461403,-1946654.0008553332
Dara O'Shea,West Brom,2020,0.07392010882589255,0.2647018987389206,38,5,33,-0.07392010882589255,-2.808964135383917,2397918.6376537364,-177254.4066510002,-6735667.4527380075
Darko Churlinov,Burnley,2023,0.03281577419916576,0.2604911780861956,38,17,21,-0.03281577419916576,-1.246999419568299,2692249.527410207,-88348.25257930407,-3357233.598013555
Darren Randolph,West Ham,2020,-0.06868301836837176,0.24675642189696081,38,13,25,0.06868301836837176,2.609954697998127,2397918.6376537364,164696.28983583258,6258459.013761638
Darwin Núñez,Liverpool,2022,-0.4519963364571634,0.15895202073878778,38,4,34,0.4519963364571634,17.17586078537221,2490503.323836657,1125698.3783085574,42776538.37572518
Daryl Janmaat,Watford,2019,-0.07530226262327014,0.18246758087223483,38,14,24,0.07530226262327014,2.8614859796842653,2498950.381679389,188176.6179237425,7150711.481102216
David Brooks,Bournemouth,2019,-0.24620972198338628,0.4591463324421482,38,31,7,0.24620972198338628,9.355969435368678,2498950.381679389,615265.8787235594,23380103.391495258
David Brooks,Bournemouth,2024,0.01045564454182163,0.5578409795195682,26,6,20,-0.01045564454182163,-0.27184675808736236,2706399.23591213,-28297.14839895489,-735725.8583728272
David Luiz,Arsenal,2019,-0.10665721774853842,0.3675720203322038,38,12,26,0.10665721774853842,4.05297427444446,2498950.381679389,266531.0950015718,10128181.610059729
David Luiz,Arsenal,2020,0.027917469075768586,0.17181603745377522,34,22,12,-0.027917469075768586,-0.9491939485761319,2397918.6376537364,-66943.81941290732,-2276089.860038849
David Martin,West Ham,2019,-0.11253084207818277,0.32156618454234437,38,14,24,0.11253084207818277,4.276171998970946,2498950.381679389,281208.9907619779,10685941.64895516
David McGoldrick,Sheffield United,2019,-0.5811981184389543,0.33258750012324073,38,5,33,0.5811981184389543,22.08552850068026,2498950.381679389,1452385.2599043676,55190639.87636597
David McGoldrick,Sheffield United,2020,-0.20100617077770477,0.39224373581057814,35,10,25,0.20100617077770477,7.035215977219667,2397918.6376537364,481996.44319126813,16869875.511694383
David Raya,Brentford,2021,-0.04852838259610473,0.14675724069484303,38,22,16,0.04852838259610473,1.8440785386519798,2494866.920152091,121071.85642750614,4600730.544245234
David Silva,Man City,2019,0.101131376516914,0.18363421880703204,38,23,15,-0.101131376516914,-3.8429923076427324,2498950.381679389,-252722.29194670427,-9603447.093974762
Davide Zappacosta,Chelsea,2019,-0.007017878023367272,0.4591289136494588,38,29,9,0.007017878023367272,0.2666793648879563,2498950.381679389,17537.32896507304,666418.5006727754
Davinson Sánchez,Tottenham,2019,-0.05549738066879428,0.22185678918616142,38,12,26,0.05549738066879428,2.108900465414183,2498950.381679389,138685.20060448983,5270037.622970614
Davinson Sánchez,Tottenham,2021,-0.2276862097285176,0.3106523282787514,34,2,32,0.2276862097285176,7.7413311307695984,2494866.920152091,568046.7928264898,19313590.95610065
Davinson Sánchez,Tottenham,2023,-0.2703560690096122,0.37010136735869037,32,16,16,0.2703560690096122,8.65139420830759,2692249.527410207,727865.9990236097,23291711.96875551
Davy Pröpper,Brighton,2019,-0.0751470382003043,0.33743818946529247,38,7,31,0.0751470382003043,2.8555874516115636,2498950.381679389,187788.71979272607,7135971.352123591
Davy Pröpper,Brighton,2020,0.15105734947364646,0.1961669559979449,36,31,5,-0.15105734947364646,-5.438064581051273,2397918.6376537364,-362223.2336574307,-13040036.411667505
DeAndre Yedlin,Newcastle,2019,-0.18488759208845978,0.29607820033653537,38,16,22,0.18488759208845978,7.025728499361472,2498950.381679389,462024.9188172398,17556946.91505511
DeAndre Yedlin,Newcastle,2020,0.367481454456982,0.2422544084693925,34,2,32,-0.367481454456982,-12.494369451537388,2397918.6376537364,-881190.6286344999,-29960481.373572994
Dean Henderson,Crystal Palace,2023,0.07487759356695423,0.32053652192982174,38,10,28,-0.07487759356695423,-2.845348555544261,2692249.527410207,-201589.16589424605,-7660388.303981351
Dean Henderson,Man United,2020,0.09975803145316425,0.17388397309119688,38,4,34,-0.09975803145316425,-3.7908051952202415,2397918.6376537364,-239211.6428771902,-9090042.429333229
