season,team_id,player_id,player_name,injury_player_name_raw,beta_unavailable,se_unavailable,n_matches,n_unavail,n_avail,xpts_per_match_present,xpts_season_total,gbp_per_point,value_gbp_per_match,value_gbp_season_total
2020,Tottenham,2251,Gareth Bale,Gareth Bale,-0.5177655364060025,0.2117279209518325,38,30,8,0.5177655364060025,19.675090383428092,2397918.6376537364,1241559.6296827376,47179265.92794403
2020,Everton,6026,Richarlison,Richarlison,-0.5091674542129752,0.2174336576549451,38,20,18,0.5091674542129752,19.348363260093056,2397918.6376537364,1220942.1281439986,46395800.869471945
2020,Everton,2249,James Rodríguez,James Rodríguez,-0.4755044939265385,0.1963516122724583,38,34,4,0.4755044939265385,18.069170769208466,2397918.6376537364,1140221.0882745546,43328401.35443308
2020,Man City,8158,Scott Carson,Scott Carson,-0.3863280468297186,0.1433785614856054,38,8,30,0.3863280468297186,14.680465779529309,2397918.6376537364,926383.223741348,35202562.50217122
2020,Leicester,748,Wes Morgan,Wes Morgan,-0.3962172139889616,0.2464035503175769,34,18,16,0.3962172139889616,13.471385275624694,2397918.6376537364,950096.6419833696,32303285.82743457
2020,Aston Villa,,Mahmoud Trezeguet,Mahmoud Trezeguet,-0.3545242836725434,0.4361588524810726,37,16,21,0.3545242836725434,13.117398495884109,2397918.6376537364,850120.3873192322,31454454.330811597
2020,Brighton,6048,Lewis Dunk,Lewis Dunk,-0.3267959085840823,0.3323249363948092,38,22,16,0.3267959085840823,12.418244526195128,2397918.6376537364,783629.9999027576,29777939.99630479
2020,Newcastle,,Martin Dúbravka,Martin Dúbravka,-0.3256023488687993,0.3364200047172828,38,26,12,0.3256023488687993,12.372889257014377,2397918.6376537364,780767.9408163279,29669181.75102046
2020,Fulham,3304,Maxime Le Marchand,Maxime Le Marchand,-0.3240203571739192,0.3073657646550625,38,6,32,0.3240203571739192,12.31277357260893,2397918.6376537364,776974.4534465614,29525029.23096933
2020,Man United,7490,Mason Greenwood,Mason Greenwood,-0.3362551953614048,0.408367250818427,36,29,7,0.3362551953614048,12.105187033010573,2397918.6376537364,806312.5999650108,29027253.598740388
2020,Tottenham,6837,Ryan Sessegnon,Ryan Sessegnon,-0.3084663952645116,0.5005512016148805,38,22,16,0.3084663952645116,11.721723020051442,2397918.6376537364,739677.3182946367,28107738.095196195
2020,Liverpool,527,Adrián,Adrián,-0.3074541095581184,0.1838419393468279,38,12,26,0.3074541095581184,11.6832561632085,2397918.6376537364,737249.939532646,28015497.702240545
2020,Arsenal,8089,Kieran Tierney,Kieran Tierney,-0.3434137116949445,0.27596464671816,34,16,18,0.3434137116949445,11.676066197628112,2397918.6376537364,823478.1396991543,27998256.74977125
2020,Liverpool,482,Roberto Firmino,Roberto Firmino,-0.3001292295048013,0.1786555196958663,38,24,14,0.3001292295048013,11.404910721182452,2397918.6376537364,719685.4731342188,27348047.97910032
2020,Leicester,6818,James Maddison,James Maddison,-0.3191839524841817,0.372730356928105,34,31,3,0.3191839524841817,10.85225438446218,2397918.6376537364,765377.148501804,26022823.04906134
2020,Chelsea,6880,Edouard Mendy,Edouard Mendy,-0.2822242121836956,0.0531353297129366,38,3,35,0.2822242121836956,10.724520062980435,2397918.6376537364,676750.6983924265,25716526.538912207
2020,Southampton,839,Shane Long,Shane Long,-0.3137936027361535,0.3665693370132712,34,17,17,0.3137936027361535,10.66898249302922,2397918.6376537364,752451.528377535,25583351.96483619
2020,Wolves,2361,Willian José,Willian José,-0.2770467181463316,0.5117903045542475,38,3,35,0.2770467181463316,10.5277752895606,2397918.6376537364,664335.4889438902,25244748.57986783
2020,Man City,614,Fernandinho,Fernandinho,-0.3168083905747223,0.1968442915904853,33,4,29,0.3168083905747223,10.454676888965835,2397918.6376537364,759680.7443242109,25069464.562698964
2020,Aston Villa,250,Ørjan Nyland,Ørjan Nyland,-0.2819713230531753,0.4053332490869423,37,18,19,0.2819713230531753,10.432938952967486,2397918.6376537364,676144.2908330917,25017338.760824397
2020,Brighton,7699,Adam Webster,Adam Webster,-0.2897968546877096,0.3444261161050092,36,21,15,0.2897968546877096,10.432686768757549,2397918.6376537364,694909.2789890906,25016734.04360726
2020,Burnley,1652,Matthew Lowton,Matthew Lowton,-0.2867531084441402,0.1784274318640279,36,4,32,0.2867531084441402,10.32311190398905,2397918.6376537364,687610.623143347,24753982.43316049
2020,Brighton,9099,Andi Zeqiri,Andi Zeqiri,-0.2691973748613542,0.1922136569837059,38,4,34,0.2691973748613542,10.229500244731462,2397918.6376537364,645513.4023875007,24529509.29072503
2020,Man United,554,Juan Mata,Juan Mata,-0.2634377825229346,0.2148793060381987,38,2,36,0.2634377825229346,10.010635735871515,2397918.6376537364,631702.3685739167,24004690.00580884
2020,Southampton,986,Danny Ings,Danny Ings,-0.2889317305579286,0.17875691482212,34,17,17,0.2889317305579286,9.823678838969574,2397918.6376537364,692834.7817144047,23556382.57828976
2020,Man City,619,Sergio Agüero,Sergio Agüero,-0.2901145318552971,0.2496536417906122,33,8,25,0.2901145318552971,9.573779551224805,2397918.6376537364,695671.0429900056,22957144.418670185
2020,Man City,3389,Benjamin Mendy,Benjamin Mendy,-0.2901145318552964,0.2496536417906116,33,9,24,0.2901145318552964,9.573779551224783,2397918.6376537364,695671.042990004,22957144.418670133
2020,Arsenal,,Mathew Ryan,Mathew Ryan,-0.2501795300597949,0.2207538444176118,38,14,24,0.2501795300597949,9.506822142272206,2397918.6376537364,599910.1578898353,22796585.999813743
2020,Arsenal,2446,Dani Ceballos,Dani Ceballos,-0.2790162983191164,0.1092067951931296,34,2,32,0.2790162983191164,9.48655414284996,2397918.6376537364,669058.3819485642,22747984.986251183
2020,Wolves,7236,Leander Dendoncker,Leander Dendoncker,-0.2617768207240623,0.3615032457323988,35,24,11,0.2617768207240623,9.16218872534218,2397918.6376537364,627719.5173199698,21970183.106198944
2020,West Brom,7390,Karlan Grant,Karlan Grant,-0.2386805913368297,0.281197228377299,38,3,35,0.2386805913368297,9.069862470799531,2397918.6376537364,572336.6384127991,21748792.25968637
2020,Wolves,6857,Morgan Gibbs-White,Morgan Gibbs-White,-0.256659472152011,0.2896134742325851,35,14,21,0.256659472152011,8.983081525320385,2397918.6376537364,615448.5318036773,21540698.613128707
2020,Liverpool,9086,Rhys Williams,Rhys Williams,-0.2333604709281243,0.2949517886165969,38,2,36,0.2333604709281243,8.867697895268725,2397918.6376537364,559579.4225302023,21264018.056147687
2020,Aston Villa,,Lovre Kalinic,Lovre Kalinic,-0.2301924374076983,0.1969723478661035,38,2,36,0.2301924374076983,8.747312621492535,2397918.6376537364,551982.7359068609,20975343.964460712
2020,Fulham,,Stefan Johansen,Stefan Johansen,-0.2298496405760726,0.2543361937550228,38,6,32,0.2298496405760726,8.73428634189076,2397918.6376537364,551160.7369953771,20944108.005824327
2020,West Ham,6144,Sébastien Haller,Sébastien Haller,-0.2410942005973583,0.245695257773584,35,5,30,0.2410942005973583,8.438297020907541,2397918.6376537364,578124.2770426341,20234349.69649219
2020,Wolves,,Romain Saïss,Romain Saïss,-0.2366449681223528,0.5625231250789816,35,17,18,0.2366449681223528,8.28257388428235,2397918.6376537364,567455.3795675642,19860938.284864742
2020,Southampton,885,Kyle Walker-Peters,Kyle Walker-Peters,-0.2422115455432559,0.2797630600196763,34,17,17,0.2422115455432559,8.235192548470701,2397918.6376537364,580803.5793130902,19747321.696645062
2020,Liverpool,,Joe Gomez,Joe Gomez,-0.2145345472534105,0.2764850157769467,37,30,7,0.2145345472534105,7.9377782483761905,2397918.6376537364,514436.3892795594,19034146.403343696
2020,Aston Villa,,Frédéric Guilbert,Frédéric Guilbert,-0.2132146711588109,0.2824810847072355,37,7,30,0.2132146711588109,7.888942832876004,2397918.6376537364,511271.43379292527,18917043.050338235
2020,Aston Villa,,Matty Cash,Matty Cash,-0.2022720322560587,0.1149338416156802,38,20,18,0.2022720322560587,7.686337225730234,2397918.6376537364,485031.8760229011,18431211.28887024
2020,Southampton,8239,Takumi Minamino,Takumi Minamino,-0.20082811213597,0.2615568623003397,38,8,30,0.20082811213597,7.631468261166862,2397918.6376537364,481569.4730556572,18299639.97611497
2020,Liverpool,1791,Trent Alexander-Arnold,Trent Alexander-Arnold,-0.2053076399213334,0.2214574946655414,37,15,22,0.2053076399213334,7.596382677089336,2397918.6376537364,492311.0162200677,18215507.600142505
2020,Tottenham,647,Harry Kane,Harry Kane,-0.2046141328834906,0.3216414288768379,36,15,21,0.2046141328834906,7.366108783805664,2397918.6376537364,490648.04276868055,17663329.5396725
2020,Burnley,8482,Bailey Peacock-Farrell,Bailey Peacock-Farrell,-0.1937938764161812,0.2205709851870262,38,3,35,0.1937938764161812,7.364167303814888,2397918.6376537364,464701.94812152593,17658674.028617986
2020,Brighton,,Alex Cochrane,Alex Cochrane,-0.1935308929989204,0.2650923001254011,38,4,34,0.1935308929989204,7.354173933958977,2397918.6376537364,464071.3352838824,17634710.74078753
2020,Man United,556,Marcus Rashford,Marcus Rashford,-0.1955936021946809,0.5729460588324695,36,7,29,0.1955936021946809,7.041369679008513,2397918.6376537364,469017.5441084561,16884631.58790442
2020,Sheffield United,7711,David McGoldrick,David McGoldrick,-0.2010061707777047,0.3922437358105781,35,10,25,0.2010061707777047,7.035215977219667,2397918.6376537364,481996.4431912681,16869875.511694383
2020,Newcastle,1683,Ryan Fraser,Ryan Fraser,-0.184727381062728,0.2589635471977255,38,36,2,0.184727381062728,7.019640480383664,2397918.6376537364,442961.2299352794,16832526.737540618
2020,Man City,2958,Oleksandr Zinchenko,Oleksandr Zinchenko,-0.2099294825978435,0.321699169896669,33,13,20,0.2099294825978435,6.927672925728835,2397918.6376537364,503393.8189143746,16611996.024174362
2020,Newcastle,6062,Isaac Hayden,Isaac Hayden,-0.2002426717894269,0.2566446900417705,34,15,19,0.2002426717894269,6.808250840840515,2397918.6376537364,480165.6347374468,16325631.581073193
2020,Everton,,Séamus Coleman,Séamus Coleman,-0.210799105807558,0.3252134363241926,32,16,16,0.210799105807558,6.745571385841858,2397918.6376537364,505479.1046166855,16175331.347733935
2020,Man City,2498,Aymeric Laporte,Aymeric Laporte,-0.1928803266241883,0.2604565655264129,33,8,25,0.1928803266241883,6.3650507785982136,2397918.6376537364,462511.3300488813,15262873.891613085
2020,Aston Villa,1053,Keinan Davis,Keinan Davis,-0.1691782315011826,0.1791095322606245,37,14,23,0.1691782315011826,6.259594565543758,2397918.6376537364,405675.63440198434,15009998.47287342
2020,Newcastle,1746,Jeff Hendrick,Jeff Hendrick,-0.1623876842644266,0.2423815424185795,38,4,34,0.1623876842644266,6.170732002048212,2397918.6376537364,389392.45462309895,14796913.27567776
2020,Chelsea,,Tino Anjorin,Tino Anjorin,-0.1620640433339485,0.189974349879082,38,10,28,0.1620640433339485,6.158433646690044,2397918.6376537364,388616.390003998,14767422.820151923
2020,Aston Villa,6859,Kortney Hause,Kortney Hause,-0.1657912398320222,0.1233940460693346,37,24,13,0.1657912398320222,6.134275873784823,2397918.6376537364,397553.9039529266,14709494.446258286
2020,Leeds,8719,Kalvin Phillips,Kalvin Phillips,-0.160456116078366,0.260289528961566,38,21,17,0.160456116078366,6.097332410977911,2397918.6376537364,384760.7112698454,14620907.028254123
2020,Arsenal,1699,Shkodran Mustafi,Shkodran Mustafi,-0.1769308602260302,0.1383104453497017,34,22,12,0.1769308602260302,6.015649247685028,2397918.6376537364,424265.807312106,14425037.448611606
2020,Chelsea,688,Ruben Loftus-Cheek,Ruben Loftus-Cheek,-0.155925366362465,0.1971782858614752,38,4,34,0.155925366362465,5.92516392177367,2397918.6376537364,373896.34208354185,14208060.99917459
2020,Newcastle,766,Jamaal Lascelles,Jamaal Lascelles,-0.1715997608133779,0.3005955950947822,34,24,10,0.1715997608133779,5.83439186765485,2397918.6376537364,411482.2646713223,13990396.998824958
2020,Leeds,2163,Diego Llorente,Diego Llorente,-0.1534352883350226,0.3244329382461336,38,24,14,0.1534352883350226,5.830540956730861,2397918.6376537364,367925.3375723257,13981162.82774838
2020,Chelsea,3288,Thiago Silva,Thiago Silva,-0.1529617490582231,0.0786497304975668,38,14,24,0.1529617490582231,5.81254646421248,2397918.6376537364,366789.8289148272,13938013.498763433
2020,Chelsea,782,Ben Chilwell,Ben Chilwell,-0.1526795773682129,0.1338974113906983,38,20,18,0.1526795773682129,5.801823939992093,2397918.6376537364,366113.2041603335,13912301.758092672
2020,Sheffield United,6369,Ethan Ampadu,Ethan Ampadu,-0.1490292545242026,0.3120235689628116,38,10,28,0.1490292545242026,5.6631116719197,2397918.6376537364,357360.0269792279,13579681.02521066
2020,Man City,,Adrián Bernabé,Adrián Bernabé,-0.149014638172688,0.2095675058800681,38,16,22,0.149014638172688,5.662556250562146,2397918.6376537364,357324.97815751657,13578349.16998563
2020,Brighton,6051,Dale Stephens,Dale Stephens,-0.1562274005935414,0.2198844151037629,36,5,31,0.1562274005935414,5.624186421367491,2397918.6376537364,374620.5955954494,13486341.441436175
2020,Man United,,Lee Grant,Lee Grant,-0.15369631806952,0.3564216959708509,36,9,27,0.15369631806952,5.533067450502722,2397918.6376537364,368551.2656376589,13267845.56295572
2020,Brighton,8020,Steven Alzate,Steven Alzate,-0.153505013237952,0.2041562091577808,36,3,33,0.153505013237952,5.5261804765662745,2397918.6376537364,368092.5322165688,13251331.159796476
2020,Sheffield United,,Jack O'Connell,Jack O'Connell,-0.1549408140578801,0.2272975261137458,35,33,2,0.1549408140578801,5.422928492025804,2397918.6376537364,371535.4657626327,13003741.301692149
2020,Southampton,8456,Nathan Tella,Nathan Tella,-0.158734120523567,0.1931964216739634,34,2,32,0.158734120523567,5.396960097801278,2397918.6376537364,380631.50603503577,12941471.205191216
2020,Wolves,6382,Pedro Neto,Pedro Neto,-0.1535809382596435,0.1106578222339213,35,5,30,0.1535809382596435,5.375332839087523,2397918.6376537364,368274.594241147,12889610.798440143
2020,Liverpool,8852,Konstantinos Tsimikas,Konstantinos Tsimikas,-0.1395982798202535,0.1683733785032843,38,15,23,0.1395982798202535,5.304734633169634,2397918.6376537364,334745.31696538744,12720322.04468472
2020,Liverpool,1257,Alisson,Alisson,-0.1423582918390333,0.1393671068582113,37,24,13,0.1423582918390333,5.267256798044234,2397918.6376537364,341363.60122536786,12630453.245338611
2020,Man United,1828,Alex Telles,Alex Telles,-0.1381641622989755,0.2167043968627877,38,13,25,0.1381641622989755,5.25023816736107,2397918.6376537364,331306.41983252915,12589643.953636108
2020,Man City,7817,Zack Steffen,Zack Steffen,-0.1315546577059059,0.2073449800843498,38,11,27,0.1315546577059059,4.999076992824427,2397918.6376537364,315457.36558314966,11987379.892159687
2020,Man City,2379,João Cancelo,João Cancelo,-0.1280054281950381,0.3958021911864103,38,2,36,0.1280054281950381,4.864206271411449,2397918.6376537364,306946.601989729,11663970.875609703
2020,Crystal Palace,730,Patrick van Aanholt,Patrick van Aanholt,-0.1343350762219705,0.2821058846933658,36,4,32,0.1343350762219705,4.836062743990938,2397918.6376537364,322124.5829632983,11596484.98667874
2020,Arsenal,3277,Alexandre Lacazette,Alexandre Lacazette,-0.1405677964568081,0.2750867888553996,34,20,14,0.1405677964568081,4.779305079531477,2397918.6376537364,337070.1389776972,11460384.725241702
2020,Brighton,,Michal Karbownik,Michal Karbownik,-0.1250268669662068,0.3044692745727371,38,29,9,0.1250268669662068,4.751020944715861,2397918.6376537364,299804.2545057217,11392561.671217425
2020,Man United,934,Axel Tuanzebe,Axel Tuanzebe,-0.1319713205788636,0.5592270754379838,36,4,32,0.1319713205788636,4.75096754083909,2397918.6376537364,316456.4892518332,11392433.613065992
2020,Arsenal,,Gabriel Magalhães,Gabriel Magalhães,-0.1230969557804767,0.1898831330315165,38,7,31,0.1230969557804767,4.677684319658116,2397918.6376537364,295176.484504443,11216706.411168834
2020,Man United,9324,Facundo Pellistri,Facundo Pellistri,-0.1229474999908474,0.299619844823333,38,6,32,0.1229474999908474,4.672004999652202,2397918.6376537364,294818.1016809856,11203087.863877453
2020,Sheffield United,12291,Rhys Norrington-Davies,Rhys Norrington-Davies,-0.1217240720041898,0.2023684073194499,38,23,15,0.1217240720041898,4.625514736159213,2397918.6376537364,291884.42090995214,11091607.99457818
2020,Leeds,8816,Liam Cooper,Liam Cooper,-0.1209745739932926,0.1835579616525622,38,8,30,0.1209745739932926,4.597033811745121,2397918.6376537364,290087.18566073745,11023313.055108022
2020,Arsenal,,James Olayinka,James Olayinka,-0.1208158141945902,0.2479704281846512,38,11,27,0.1208158141945902,4.59100093939443,2397918.6376537364,289706.4925805188,11008846.718059717
2020,Brighton,4068,Florin Andone,Florin Andone,-0.1269408745444755,0.2834260287080947,36,26,10,0.1269408745444755,4.56987148360112,2397918.6376537364,304393.8889502627,10958180.002209457
2020,Leicester,770,Ayoze Pérez,Ayoze Pérez,-0.1181239406305533,0.3965736762541295,38,15,23,0.1181239406305533,4.488709743961025,2397918.6376537364,283251.5987911072,10763560.754062071
2020,Aston Villa,1651,Tom Heaton,Tom Heaton,-0.1208534943053588,0.2621032713556506,37,7,30,0.1208534943053588,4.471579289298276,2397918.6376537364,289796.8464203996,10722483.317554783
2020,Newcastle,853,Paul Dummett,Paul Dummett,-0.1301649862770004,0.2088632794741565,34,22,12,0.1301649862770004,4.425609533418014,2397918.6376537364,312125.0465635622,10612251.583161114
2020,Newcastle,769,Jonjo Shelvey,Jonjo Shelvey,-0.1286522533467737,0.1945047846986002,34,17,17,0.1286522533467737,4.374176613790305,2397918.6376537364,308497.6360763789,10488919.626596885
2020,Chelsea,702,Tammy Abraham,Tammy Abraham,-0.1284194036339863,0.1523848908975008,34,14,20,0.1284194036339863,4.366259723555534,2397918.6376537364,307939.2814103137,10469935.567950666
2020,Liverpool,7376,Ozan Kabak,Ozan Kabak,-0.1133642072943321,0.2871891849246874,38,11,27,0.1133642072943321,4.307839877184622,2397918.6376537364,271838.14551392075,10329849.529528989
2020,Wolves,6850,Willy Boly,Willy Boly,-0.1228086145750584,0.2503513999109188,35,15,20,0.1228086145750584,4.298301510127044,2397918.6376537364,294485.06575396686,10306977.30138884
2020,Wolves,4105,Raúl Jiménez,Raúl Jiménez,-0.1124981169210084,0.2839760097836751,38,28,10,0.1124981169210084,4.274928442998322,2397918.6376537364,269761.3312658354,10250930.588101745
2020,Chelsea,5220,Kai Havertz,Kai Havertz,-0.1118886145347534,0.1867415304424796,38,30,8,0.1118886145347534,4.25176735232063,2397918.6376537364,268299.79413414,10195392.17709732
2020,Newcastle,780,Karl Darlow,Karl Darlow,-0.1225743047141774,0.2311767464897351,34,7,27,0.1225743047141774,4.167526360282032,2397918.6376537364,293923.20977157424,9993389.132233525
2020,Newcastle,708,Federico Fernández,Federico Fernández,-0.118920336122104,0.3452583658565686,34,18,16,0.118920336122104,4.043291428151537,2397918.6376537364,285161.2903832401,9695483.873030163
2020,Liverpool,833,Virgil van Dijk,Virgil van Dijk,-0.1091484817927517,0.3586166305674424,37,33,4,0.1091484817927517,4.038493826331815,2397918.6376537364,261729.17876244895,9683979.614210611
2020,Leicester,749,Christian Fuchs,Christian Fuchs,-0.1056758170061596,0.2848356192111821,38,11,27,0.1056758170061596,4.015681046234068,2397918.6376537364,253402.011148356,9629276.423637528
2020,Fulham,8940,Antonee Robinson,Antonee Robinson,-0.1033019183634671,0.2484683432012269,38,24,14,0.1033019183634671,3.925472897811751,2397918.6376537364,247709.5953491426,9412964.623267418
2020,Burnley,4456,Chris Wood,Chris Wood,-0.1073006309787644,0.3338663234222654,36,10,26,0.1073006309787644,3.862822715235519,2397918.6376537364,257298.18285598507,9262734.582815465
2020,Fulham,,Anthony Knockaert,Anthony Knockaert,-0.1005615637438465,0.1580609579404618,38,28,10,0.1005615637438465,3.8213394222661696,2397918.6376537364,241138.44793297397,9163261.02145301
2020,Southampton,7701,Moussa Djenepo,Moussa Djenepo,-0.1117434121225368,0.1987570113703846,34,21,13,0.1117434121225368,3.799276012166251,2397918.6376537364,267951.61056365346,9110354.759164218
2020,Crystal Palace,485,Mamadou Sakho,Mamadou Sakho,-0.102731797462015,0.2640866281106072,36,14,22,0.102731797462015,3.6983447086325416,2397918.6376537364,246342.4918138347,8868329.70529805
2020,Fulham,3683,Ivan Cavaleiro,Ivan Cavaleiro,-0.0958818164967805,0.1615933134722895,38,2,36,0.0958818164967805,3.64350902687766,2397918.6376537364,229916.79478972548,8736838.202009568
2020,Burnley,6044,Charlie Taylor,Charlie Taylor,-0.1004994870585327,0.2021327564149821,36,6,30,0.1004994870585327,3.6179815341071775,2397918.6376537364,240989.59309229607,8675625.351322658
2020,West Brom,9290,Mbaye Diagne,Mbaye Diagne,-0.0907107906504693,0.1291933301661985,38,12,26,0.0907107906504693,3.4470100447178367,2397918.6376537364,217517.09553706684,8265649.630408539
2020,Leeds,2381,Rodrigo,Rodrigo,-0.0889149253043123,0.2054523430863791,38,26,12,0.0889149253043123,3.3787671615638706,2397918.6376537364,213210.75655280048,8102008.749006418
2020,Burnley,789,Robbie Brady,Robbie Brady,-0.0908973616953394,0.1463531591507564,36,32,4,0.0908973616953394,3.2723050210322207,2397918.6376537364,217964.4777228073,7846721.198021064
2020,Everton,1823,Lucas Digne,Lucas Digne,-0.0980909889295732,0.4729660674475821,32,25,7,0.0980909889295732,3.138911645746344,2397918.6376537364,235214.21054011,7526854.73728352
2020,Burnley,8323,Josh Brownhill,Josh Brownhill,-0.0822925255102133,0.2980217759789036,38,23,15,0.0822925255102133,3.1271159693881083,2397918.6376537364,197330.7806605362,7498569.665100376
2020,West Ham,,Frederik Alves,Frederik Alves,-0.0816606926664989,0.3010284415086822,38,4,34,0.0816606926664989,3.10310632132696,2397918.6376537364,195815.69690871163,7440996.482531042
2020,Chelsea,7768,Mason Mount,Mason Mount,-0.089277394094924,0.2160971054021604,34,2,32,0.089277394094924,3.035431399227417,2397918.6376537364,214079.92722137595,7278717.5255267825
2020,Liverpool,489,James Milner,James Milner,-0.0788979035461916,0.1762524426657223,37,19,18,0.0788979035461916,2.9192224312090915,2397918.6376537364,189190.7533852198,7000057.875253133
2020,Chelsea,7988,Billy Gilmour,Billy Gilmour,-0.0759157127984582,0.1758492698390492,38,29,9,0.0759157127984582,2.8847970863414143,2397918.6376537364,182039.70261019137,6917508.699187272
2020,Crystal Palace,757,Jeffrey Schlupp,Jeffrey Schlupp,-0.0794529136947864,0.1506417659015135,36,10,26,0.0794529136947864,2.860304893012312,2397918.6376537364,190521.6225646222,6858778.412326399
2020,Sheffield United,7715,Simon Moore,Simon Moore,-0.0812681787195948,0.2973495525157952,35,4,31,0.0812681787195948,2.84438625518582,2397918.6376537364,194874.48039989127,6820606.813996194
2020,West Ham,540,Darren Randolph,Darren Randolph,-0.0686830183683717,0.2467564218969608,38,13,25,0.0686830183683717,2.609954697998127,2397918.6376537364,164696.28983583258,6258459.013761638
2020,Liverpool,6665,Curtis Jones,Curtis Jones,-0.0642655856869345,0.1680350832401981,38,21,17,0.0642655856869345,2.442092256103514,2397918.6376537364,154103.64567843362,5855938.535780478
2020,West Brom,978,Sam Johnstone,Sam Johnstone,-0.0638282896673702,0.1456511192024627,38,15,23,0.0638282896673702,2.4254750073600686,2397918.6376537364,153055.04540294848,5816091.725312042
2020,West Brom,6651,Grady Diangana,Grady Diangana,-0.0631119253907332,0.2376876428347936,38,5,33,0.0631119253907332,2.398253164847862,2397918.6376537364,151337.26215265124,5750815.961800747
2020,Chelsea,200,Andreas Christensen,Andreas Christensen,-0.0610923475269417,0.2146902101796631,38,7,31,0.0610923475269417,2.3215092060237867,2397918.6376537364,146494.4787528728,5566790.192609166
2020,Wolves,,Marçal,Marçal,-0.0598846825127092,0.2356531334225887,38,14,24,0.0598846825127092,2.2756179354829507,2397918.6376537364,143598.59630720224,5456746.659673685
2020,Chelsea,2254,Mateo Kovacic,Mateo Kovacic,-0.066641265303293,0.1243575573224723,34,16,18,0.066641265303293,2.2658030203119623,2397918.6376537364,159800.33210759357,5433211.291658182
2020,West Ham,1036,Jack Wilshere,Jack Wilshere,-0.0644421039185981,0.3182376054127235,35,4,31,0.0644421039185981,2.255473637150935,2397918.6376537364,154526.92203602535,5408442.271260887
2020,Aston Villa,695,Bertrand Traoré,Bertrand Traoré,-0.0592227327740277,0.1958052035328382,38,11,27,0.0592227327740277,2.250463845413055,2397918.6376537364,142011.29469162793,5396429.198281862
2020,Man United,549,Timothy Fosu-Mensah,Timothy Fosu-Mensah,-0.0616004070680601,0.303015337035533,36,21,15,0.0616004070680601,2.217614654450165,2397918.6376537364,147712.76419555835,5317659.511040101
2020,Leeds,,Ian Poveda,Ian Poveda,-0.0559275086085031,0.2912483539989883,38,19,19,0.0559275086085031,2.12524532712312,2397918.6376537364,134109.6152498695,5096165.3794950405
2020,Newcastle,875,Ciaran Clark,Ciaran Clark,-0.0606970384202647,0.2395433842301761,34,12,22,0.0606970384202647,2.063699306289001,2397918.6376537364,145546.55967833774,4948583.029063483
2020,Burnley,6756,Dwight McNeil,Dwight McNeil,-0.0548915515679974,0.2098848956704697,36,25,11,0.0548915515679974,1.9760958564479068,2397918.6376537364,131625.47455463218,4738517.083966758
2020,Burnley,8481,Jimmy Dunne,Jimmy Dunne,-0.0518176713228153,0.1963980124406513,38,3,35,0.0518176713228153,1.969071510266982,2397918.6376537364,124254.5598247944,4721673.273342187
2020,Arsenal,1749,Rob Holding,Rob Holding,-0.0573578486246432,0.3302496317334178,34,21,13,0.0573578486246432,1.950166853237869,2397918.6376537364,137539.4542327537,4676341.443913626
2020,Everton,741,Jordan Pickford,Jordan Pickford,-0.0508530195353636,0.283090727427229,38,5,33,0.0508530195353636,1.9324147423438176,2397918.6376537364,121941.403324818,4633773.326343084
2020,Tottenham,5681,Giovani Lo Celso,Giovani Lo Celso,-0.0516301434247042,0.2107050364988091,36,19,17,0.0516301434247042,1.8586851632893544,2397918.6376537364,123804.88318283392,4456975.794582021
2020,Sheffield United,7703,John Egan,John Egan,-0.0520079736171785,0.2478543847305658,35,9,26,0.0520079736171785,1.820279076601249,2397918.6376537364,124710.88924323623,4364881.123513268
2020,Chelsea,,N'Golo Kanté,N'Golo Kanté,-0.0493279648204675,0.1126424371812814,34,15,19,0.0493279648204675,1.677150803895896,2397918.6376537364,118284.44620052692,4021671.170817916
2020,Fulham,6840,Neeskens Kebano,Neeskens Kebano,-0.0431482435701708,0.1810963058198558,38,7,31,0.0431482435701708,1.639633255666492,2397918.6376537364,103465.97743893566,3931707.1426795553
2020,Wolves,,Rayan Aït-Nouri,Rayan Aït-Nouri,-0.0426471128044469,0.2841062455861083,38,26,12,0.0426471128044469,1.6205902865689836,2397918.6376537364,102264.30663590462,3886043.652164376
2020,Crystal Palace,522,Wilfried Zaha,Wilfried Zaha,-0.0425538207985783,0.2317217489892415,38,2,36,0.0425538207985783,1.6170451903459768,2397918.6376537364,102040.5999962882,3877542.799858952
2020,Southampton,111,Jannik Vestergaard,Jannik Vestergaard,-0.047284053094913,0.264628020953119,34,25,9,0.047284053094913,1.6076578052270425,2397918.6376537364,113383.31218010077,3855032.6141234254
2020,Leicester,1785,Nampalys Mendy,Nampalys Mendy,-0.0423762344805184,0.3156840155309511,34,20,14,0.0423762344805184,1.440791972337626,2397918.6376537364,101614.76245442,3454901.9234502804
2020,Chelsea,502,Olivier Giroud,Olivier Giroud,-0.041139956280456,0.2711654757478703,34,14,20,0.041139956280456,1.3987585135355056,2397918.6376537364,98650.26791716545,3354109.109183625
2020,Burnley,669,Ashley Westwood,Ashley Westwood,-0.0382644410110685,0.2948471112422024,36,21,15,0.0382644410110685,1.3775198763984686,2397918.6376537364,91755.01625984332,3303180.58535436
2020,Fulham,910,Harrison Reed,Harrison Reed,-0.0362223359910215,0.2899042030959977,38,9,29,0.0362223359910215,1.3764487676588184,2397918.6376537364,86858.21457222626,3300612.1537445984
